3
302.753 3.625 2.500
302.753 3.875 2.500
302.753 4.125 2.000
302.753 4.375 2.000
302.753 4.625 2.500
302.753 4.875 2.500
303.253 2.125 2.000
303.253 2.375 2.000
303.253 2.625 1.500
303.253 2.875 1.500
303.253 3.125 -1.000
303.253 3.375 -1.000
303.253 3.625 0.500
303.253 3.875 0.500
303.253 4.125 2.500
303.253 4.375 2.500
303.253 4.625 1.500
303.253 4.875 1.500
303.747 2.125 3.000
303.747 2.375 3.000
303.747 2.625 1.500
303.747 2.875 1.500
303.747 3.125 -0.500
303.747 3.375 -0.500
303.747 3.625 1.000
303.747 3.875 1.000
303.747 4.125 2.500
303.747 4.375 2.500
303.747 4.625 1.500
303.747 4.875 1.500
304.253 2.125 1.500
304.253 2.375 1.500
304.253 2.625 2.000
304.253 2.875 2.000
304.253 3.125 0.500
304.253 3.375 0.500
304.253 3.625 1.500
304.253 3.875 1.500
304.253 4.125 3.000
304.253 4.375 3.000
304.253 4.625 2.500
304.253 4.875 2.500
304.75 2.125 2.500
304.75 2.375 2.500
304.75 2.625 2.000
304.75 2.875 2.000
304.75 3.125 1.500
304.75 3.375 1.500
304.75 3.625 2.000
304.75 3.875 2.000
304.75 4.125 1.500
304.75 4.375 1.500
304.75 4.625 2.000
304.75 4.875 2.000
305.25 2.125 2.500
305.25 2.375 2.500
305.25 2.625 3.000
305.25 2.875 3.000
305.25 3.125 1.500
305.25 3.375 1.500
305.25 3.625 2.500
305.25 3.875 2.500
305.25 4.125 3.000
305.25 4.375 3.000
305.25 4.625 1.500
305.25 4.875 1.500
305.777 2.125 2.000
305.777 2.375 2.000
305.777 2.625 2.000
305.777 2.875 2.000
305.777 3.125 1.500
305.777 3.375 1.500
305.777 3.625 1.500
305.777 3.875 1.500
305.777 4.125 2.000
305.777 4.375 2.000
305.777 4.625 0.500
305.777 4.875 0.500
306.263 2.125 1.000
306.263 2.375 1.000
306.263 2.625 2.000
306.263 2.875 2.000
306.263 3.125 2.500
306.263 3.375 2.500
306.263 3.625 1.500
306.263 3.875 1.500
306.263 4.125 2.000
306.263 4.375 2.000
306.263 4.625 1.500
306.263 4.875 1.500
306.749 2.125 1.500
306.749 2.375 1.500
306.749 2.625 2.500
306.749 2.875 2.500
306.749 3.125 2.000
306.749 3.375 2.000
306.749 3.625 2.000
306.749 3.875 2.000
306.749 4.125 2.000
306.749 4.375 2.000
306.749 4.625 2.000
306.749 4.875 2.000
307.252 2.125 2.000
307.252 2.375 2.000
307.252 2.625 3.000
307.252 2.875 3.000
307.252 3.125 1.500
307.252 3.375 1.500
307.252 3.625 2.500
307.252 3.875 2.500
307.252 4.125 2.000
307.252 4.375 2.000
307.252 4.625 1.500
307.252 4.875 1.500
307.76 2.125 2.000
307.76 2.375 2.000
307.76 2.625 2.500
307.76 2.875 2.500
307.76 3.125 2.000
307.76 3.375 2.000
307.76 3.625 2.000
307.76 3.875 2.000
307.76 4.125 2.500
307.76 4.375 2.500
307.76 4.625 2.000
307.76 4.875 2.000
308.246 2.125 3.000
308.246 2.375 3.000
308.246 2.625 3.000
308.246 2.875 3.000
308.246 3.125 2.000
308.246 3.375 2.000
308.246 3.625 3.000
308.246 3.875 3.000
308.246 4.125 3.000
308.246 4.375 3.000
308.246 4.625 2.500
308.246 4.875 2.500
308.757 2.125 3.000
308.757 2.375 3.000
308.757 2.625 2.000
308.757 2.875 2.000
308.757 3.125 3.000
308.757 3.375 3.000
308.757 3.625 3.000
308.757 3.875 3.000
308.757 4.125 2.500
308.757 4.375 2.500
308.757 4.625 2.500
308.757 4.875 2.500
309.246 2.125 2.500
309.246 2.375 2.500
309.246 2.625 2.500
309.246 2.875 2.500
309.246 3.125 2.000
309.246 3.375 2.000
309.246 3.625 3.000
309.246 3.875 3.000
309.246 4.125 2.500
309.246 4.375 2.500
309.246 4.625 2.000
309.246 4.875 2.000
309.751 2.125 3.000
309.751 2.375 3.000
309.751 2.625 2.500
309.751 2.875 2.500
309.751 3.125 3.000
309.751 3.375 3.000
309.751 3.625 3.000
309.751 3.875 3.000
309.751 4.125 2.000
309.751 4.375 2.000
309.751 4.625 2.000
309.751 4.875 2.000
310.259 2.125 2.500
310.259 2.375 2.500
310.259 2.625 2.000
310.259 2.875 2.000
310.259 3.125 2.500
310.259 3.375 2.500
310.259 3.625 2.500
310.259 3.875 2.500
310.259 4.125 2.500
310.259 4.375 2.500
310.259 4.625 2.000
310.259 4.875 2.000
310.762 2.125 2.500
310.762 2.375 2.500
310.762 2.625 2.500
310.762 2.875 2.500
310.762 3.125 2.000
310.762 3.375 2.000
310.762 3.625 2.000
310.762 3.875 2.000
310.762 4.125 2.000
310.762 4.375 2.000
310.762 4.625 2.000
310.762 4.875 2.000
311.254 2.125 3.500
311.254 2.375 3.500
311.254 2.625 2.500
311.254 2.875 2.500
311.254 3.125 2.500
311.254 3.375 2.500
311.254 3.625 2.000
311.254 3.875 2.000
311.254 4.125 2.000
311.254 4.375 2.000
311.254 4.625 2.500
311.254 4.875 2.500
311.745 2.125 3.000
311.745 2.375 3.000
311.745 2.625 2.000
311.745 2.875 2.000
311.745 3.125 3.000
311.745 3.375 3.000
311.745 3.625 2.000
311.745 3.875 2.000
311.745 4.125 2.500
311.745 4.375 2.500
311.745 4.625 2.500
311.745 4.875 2.500
312.242 2.125 3.000
312.242 2.375 3.000
312.242 2.625 2.500
312.242 2.875 2.500
312.242 3.125 2.500
312.242 3.375 2.500
312.242 3.625 2.000
312.242 3.875 2.000
312.242 4.125 2.500
312.242 4.375 2.500
312.242 4.625 2.500
312.242 4.875 2.500
312.751 2.125 3.000
312.751 2.375 3.000
312.751 2.625 3.000
312.751 2.875 3.000
312.751 3.125 3.000
312.751 3.375 3.000
312.751 3.625 2.500
312.751 3.875 2.500
312.751 4.125 3.500
312.751 4.375 3.500
312.751 4.625 3.000
312.751 4.875 3.000
313.267 2.125 3.000
313.267 2.375 3.000
313.267 2.625 2.500
313.267 2.875 2.500
313.267 3.125 2.500
313.267 3.375 2.500
313.267 3.625 2.000
313.267 3.875 2.000
313.267 4.125 2.500
313.267 4.375 2.500
313.267 4.625 2.500
313.267 4.875 2.500
313.745 2.125 3.000
313.745 2.375 3.000
313.745 2.625 2.000
313.745 2.875 2.000
313.745 3.125 2.000
313.745 3.375 2.000
313.745 3.625 2.500
313.745 3.875 2.500
313.745 4.125 3.000
313.745 4.375 3.000
313.745 4.625 2.000
313.745 4.875 2.000
314.25 2.125 2.500
314.25 2.375 2.500
314.25 2.625 2.500
314.25 2.875 2.500
314.25 3.125 2.500
314.25 3.375 2.500
314.25 3.625 2.500
314.25 3.875 2.500
314.25 4.125 3.000
314.25 4.375 3.000
314.25 4.625 3.000
314.25 4.875 3.000
314.778 2.125 2.000
314.778 2.375 2.000
314.778 2.625 2.500
314.778 2.875 2.500
314.778 3.125 2.000
314.778 3.375 2.000
314.778 3.625 2.500
314.778 3.875 2.500
314.778 4.125 3.000
314.778 4.375 3.000
314.778 4.625 2.500
314.778 4.875 2.500
315.231 2.125 3.000
315.231 2.375 3.000
315.231 2.625 4.000
315.231 2.875 4.000
315.231 3.125 2.500
315.231 3.375 2.500
315.231 3.625 3.000
315.231 3.875 3.000
315.231 4.125 3.000
315.231 4.375 3.000
315.231 4.625 3.000
315.231 4.875 3.000
315.755 2.125 2.500
315.755 2.375 2.500
315.755 2.625 2.500
315.755 2.875 2.500
315.755 3.125 2.500
315.755 3.375 2.500
315.755 3.625 3.500
315.755 3.875 3.500
315.755 4.125 2.500
315.755 4.375 2.500
315.755 4.625 2.500
315.755 4.875 2.500
316.277 2.125 3.500
316.277 2.375 3.500
316.277 2.625 4.000
316.277 2.875 4.000
316.277 3.125 2.000
316.277 3.375 2.000
316.277 3.625 3.000
316.277 3.875 3.000
316.277 4.125 3.500
316.277 4.375 3.500
316.277 4.625 3.000
316.277 4.875 3.000
316.766 2.125 3.500
316.766 2.375 3.500
316.766 2.625 3.000
316.766 2.875 3.000
316.766 3.125 2.500
316.766 3.375 2.500
316.766 3.625 3.000
316.766 3.875 3.000
316.766 4.125 3.000
316.766 4.375 3.000
316.766 4.625 2.000
316.766 4.875 2.000
317.249 2.125 3.500
317.249 2.375 3.500
317.249 2.625 2.500
317.249 2.875 2.500
317.249 3.125 3.000
317.249 3.375 3.000
317.249 3.625 3.000
317.249 3.875 3.000
317.249 4.125 2.000
317.249 4.375 2.000
317.249 4.625 2.500
317.249 4.875 2.500
317.758 2.125 2.500
317.758 2.375 2.500
317.758 2.625 3.500
317.758 2.875 3.500
317.758 3.125 2.500
317.758 3.375 2.500
317.758 3.625 2.000
317.758 3.875 2.000
317.758 4.125 2.500
317.758 4.375 2.500
317.758 4.625 2.500
317.758 4.875 2.500
318.285 2.125 3.000
318.285 2.375 3.000
318.285 2.625 3.500
318.285 2.875 3.500
318.285 3.125 3.500
318.285 3.375 3.500
318.285 3.625 3.500
318.285 3.875 3.500
318.285 4.125 3.000
318.285 4.375 3.000
318.285 4.625 2.500
318.285 4.875 2.500
318.766 2.125 3.000
318.766 2.375 3.000
318.766 2.625 3.000
318.766 2.875 3.000
318.766 3.125 3.000
318.766 3.375 3.000
318.766 3.625 3.000
318.766 3.875 3.000
318.766 4.125 3.500
318.766 4.375 3.500
318.766 4.625 3.000
318.766 4.875 3.000
319.238 2.125 2.500
319.238 2.375 2.500
319.238 2.625 2.000
319.238 2.875 2.000
319.238 3.125 3.000
319.238 3.375 3.000
319.238 3.625 3.000
319.238 3.875 3.000
319.238 4.125 3.000
319.238 4.375 3.000
319.238 4.625 3.000
319.238 4.875 3.000
319.749 2.125 3.000
319.749 2.375 3.000
319.749 2.625 2.500
319.749 2.875 2.500
319.749 3.125 3.000
319.749 3.375 3.000
319.749 3.625 2.500
319.749 3.875 2.500
319.749 4.125 3.000
319.749 4.375 3.000
319.749 4.625 3.000
319.749 4.875 3.000
320.271 2.125 2.500
320.271 2.375 2.500
320.271 2.625 3.000
320.271 2.875 3.000
320.271 3.125 3.000
320.271 3.375 3.000
320.271 3.625 2.500
320.271 3.875 2.500
320.271 4.125 3.000
320.271 4.375 3.000
320.271 4.625 3.000
320.271 4.875 3.000
320.793 2.125 3.500
320.793 2.375 3.500
320.793 2.625 4.000
320.793 2.875 4.000
320.793 3.125 3.500
320.793 3.375 3.500
320.793 3.625 2.500
320.793 3.875 2.500
320.793 4.125 3.000
320.793 4.375 3.000
320.793 4.625 3.500
320.793 4.875 3.500
321.254 2.125 2.500
321.254 2.375 2.500
321.254 2.625 3.000
321.254 2.875 3.000
321.254 3.125 3.000
321.254 3.375 3.000
321.254 3.625 3.500
321.254 3.875 3.500
321.254 4.125 3.500
321.254 4.375 3.500
321.254 4.625 3.000
321.254 4.875 3.000
321.751 2.125 3.000
321.751 2.375 3.000
321.751 2.625 3.500
321.751 2.875 3.500
321.751 3.125 3.500
321.751 3.375 3.500
321.751 3.625 4.000
321.751 3.875 4.000
321.751 4.125 3.000
321.751 4.375 3.000
321.751 4.625 3.500
321.751 4.875 3.500
322.251 2.125 3.500
322.251 2.375 3.500
322.251 2.625 3.000
322.251 2.875 3.000
322.251 3.125 3.500
322.251 3.375 3.500
322.251 3.625 4.000
322.251 3.875 4.000
322.251 4.125 4.000
322.251 4.375 4.000
322.251 4.625 3.500
322.251 4.875 3.500
322.748 2.125 3.500
322.748 2.375 3.500
322.748 2.625 3.000
322.748 2.875 3.000
322.748 3.125 3.500
322.748 3.375 3.500
322.748 3.625 3.500
322.748 3.875 3.500
322.748 4.125 3.000
322.748 4.375 3.000
322.748 4.625 2.500
322.748 4.875 2.500
323.278 2.125 3.000
323.278 2.375 3.000
323.278 2.625 4.000
323.278 2.875 4.000
323.278 3.125 2.500
323.278 3.375 2.500
323.278 3.625 4.000
323.278 3.875 4.000
323.278 4.125 3.500
323.278 4.375 3.500
323.278 4.625 2.000
323.278 4.875 2.000
323.764 2.125 2.000
323.764 2.375 2.000
323.764 2.625 3.000
323.764 2.875 3.000
323.764 3.125 3.500
323.764 3.375 3.500
323.764 3.625 4.000
323.764 3.875 4.000
323.764 4.125 4.000
323.764 4.375 4.000
323.764 4.625 2.500
323.764 4.875 2.500
324.253 2.125 3.500
324.253 2.375 3.500
324.253 2.625 4.000
324.253 2.875 4.000
324.253 3.125 3.500
324.253 3.375 3.500
324.253 3.625 4.000
324.253 3.875 4.000
324.253 4.125 4.000
324.253 4.375 4.000
324.253 4.625 3.500
324.253 4.875 3.500
324.75 2.125 2.500
324.75 2.375 2.500
324.75 2.625 4.000
324.75 2.875 4.000
324.75 3.125 3.000
324.75 3.375 3.000
324.75 3.625 4.000
324.75 3.875 4.000
324.75 4.125 4.000
324.75 4.375 4.000
324.75 4.625 3.000
324.75 4.875 3.000
325.267 2.125 3.000
325.267 2.375 3.000
325.267 2.625 4.000
325.267 2.875 4.000
325.267 3.125 3.500
325.267 3.375 3.500
325.267 3.625 3.500
325.267 3.875 3.500
325.267 4.125 3.500
325.267 4.375 3.500
325.267 4.625 3.500
325.267 4.875 3.500
325.753 2.125 3.000
325.753 2.375 3.000
325.753 2.625 3.500
325.753 2.875 3.500
325.753 3.125 4.000
325.753 3.375 4.000
325.753 3.625 4.000
325.753 3.875 4.000
325.753 4.125 3.500
325.753 4.375 3.500
325.753 4.625 3.500
325.753 4.875 3.500
326.25 2.125 3.000
326.25 2.375 3.000
326.25 2.625 3.000
326.25 2.875 3.000
326.25 3.125 4.000
326.25 3.375 4.000
326.25 3.625 3.500
326.25 3.875 3.500
326.25 4.125 3.500
326.25 4.375 3.500
326.25 4.625 4.000
326.25 4.875 4.000
326.775 2.125 4.500
326.775 2.375 4.500
326.775 2.625 3.500
326.775 2.875 3.500
326.775 3.125 3.500
326.775 3.375 3.500
326.775 3.625 4.500
326.775 3.875 4.500
326.775 4.125 3.500
326.775 4.375 3.500
326.775 4.625 3.000
326.775 4.875 3.000
327.25 2.125 4.500
327.25 2.375 4.500
327.25 2.625 4.000
327.25 2.875 4.000
327.25 3.125 3.500
327.25 3.375 3.500
327.25 3.625 3.500
327.25 3.875 3.500
327.25 4.125 3.000
327.25 4.375 3.000
327.25 4.625 3.000
327.25 4.875 3.000
327.752 2.125 2.500
327.752 2.375 2.500
327.752 2.625 2.000
327.752 2.875 2.000
327.752 3.125 4.000
327.752 3.375 4.000
327.752 3.625 4.500
327.752 3.875 4.500
327.752 4.125 3.500
327.752 4.375 3.500
327.752 4.625 3.500
327.752 4.875 3.500
328.266 2.125 3.500
328.266 2.375 3.500
328.266 2.625 4.500
328.266 2.875 4.500
328.266 3.125 4.000
328.266 3.375 4.000
328.266 3.625 4.500
328.266 3.875 4.500
328.266 4.125 3.000
328.266 4.375 3.000
328.266 4.625 3.500
328.266 4.875 3.500
328.744 2.125 3.500
328.744 2.375 3.500
328.744 2.625 3.500
328.744 2.875 3.500
328.744 3.125 3.500
328.744 3.375 3.500
328.744 3.625 4.000
328.744 3.875 4.000
328.744 4.125 3.000
328.744 4.375 3.000
328.744 4.625 4.000
328.744 4.875 4.000
329.244 2.125 2.000
329.244 2.375 2.000
329.244 2.625 3.500
329.244 2.875 3.500
329.244 3.125 4.000
329.244 3.375 4.000
329.244 3.625 4.000
329.244 3.875 4.000
329.244 4.125 3.500
329.244 4.375 3.500
329.244 4.625 4.000
329.244 4.875 4.000
329.76 2.125 3.000
329.76 2.375 3.000
329.76 2.625 4.000
329.76 2.875 4.000
329.76 3.125 4.000
329.76 3.375 4.000
329.76 3.625 4.000
329.76 3.875 4.000
329.76 4.125 4.000
329.76 4.375 4.000
329.76 4.625 4.000
329.76 4.875 4.000
330.257 2.125 2.500
330.257 2.375 2.500
330.257 2.625 3.500
330.257 2.875 3.500
330.257 3.125 4.000
330.257 3.375 4.000
330.257 3.625 4.000
330.257 3.875 4.000
330.257 4.125 3.500
330.257 4.375 3.500
330.257 4.625 3.500
330.257 4.875 3.500
330.752 2.125 2.500
330.752 2.375 2.500
330.752 2.625 4.500
330.752 2.875 4.500
330.752 3.125 5.000
330.752 3.375 5.000
330.752 3.625 5.000
330.752 3.875 5.000
330.752 4.125 4.000
330.752 4.375 4.000
330.752 4.625 3.500
330.752 4.875 3.500
331.243 2.125 2.500
331.243 2.375 2.500
331.243 2.625 2.500
331.243 2.875 2.500
331.243 3.125 2.500
331.243 3.375 2.500
331.243 3.625 4.000
331.243 3.875 4.000
331.243 4.125 4.000
331.243 4.375 4.000
331.243 4.625 4.000
331.243 4.875 4.000
331.779 2.125 3.500
331.779 2.375 3.500
331.779 2.625 3.500
331.779 2.875 3.500
331.779 3.125 4.000
331.779 3.375 4.000
331.779 3.625 4.500
331.779 3.875 4.500
331.779 4.125 3.500
331.779 4.375 3.500
331.779 4.625 4.500
331.779 4.875 4.500
332.251 2.125 3.000
332.251 2.375 3.000
332.251 2.625 4.000
332.251 2.875 4.000
332.251 3.125 4.000
332.251 3.375 4.000
332.251 3.625 4.500
332.251 3.875 4.500
332.251 4.125 4.500
332.251 4.375 4.500
332.251 4.625 3.500
332.251 4.875 3.500
332.746 2.125 3.000
332.746 2.375 3.000
332.746 2.625 3.000
332.746 2.875 3.000
332.746 3.125 3.000
332.746 3.375 3.000
332.746 3.625 4.500
332.746 3.875 4.500
332.746 4.125 4.500
332.746 4.375 4.500
332.746 4.625 4.000
332.746 4.875 4.000
333.246 2.125 3.000
333.246 2.375 3.000
333.246 2.625 3.500
333.246 2.875 3.500
333.246 3.125 4.000
333.246 3.375 4.000
333.246 3.625 4.500
333.246 3.875 4.500
333.246 4.125 4.000
333.246 4.375 4.000
333.246 4.625 3.500
333.246 4.875 3.500
333.745 2.125 3.000
333.745 2.375 3.000
333.745 2.625 4.000
333.745 2.875 4.000
333.745 3.125 3.500
333.745 3.375 3.500
333.745 3.625 5.000
333.745 3.875 5.000
333.745 4.125 4.500
333.745 4.375 4.500
333.745 4.625 4.000
333.745 4.875 4.000
334.278 2.125 3.000
334.278 2.375 3.000
334.278 2.625 4.000
334.278 2.875 4.000
334.278 3.125 4.000
334.278 3.375 4.000
334.278 3.625 4.500
334.278 3.875 4.500
334.278 4.125 4.500
334.278 4.375 4.500
334.278 4.625 4.500
334.278 4.875 4.500
334.753 2.125 4.000
334.753 2.375 4.000
334.753 2.625 4.000
334.753 2.875 4.000
334.753 3.125 3.500
334.753 3.375 3.500
334.753 3.625 4.500
334.753 3.875 4.500
334.753 4.125 4.500
334.753 4.375 4.500
334.753 4.625 4.500
334.753 4.875 4.500
335.248 2.125 3.000
335.248 2.375 3.000
335.248 2.625 4.500
335.248 2.875 4.500
335.248 3.125 4.000
335.248 3.375 4.000
335.248 3.625 4.500
335.248 3.875 4.500
335.248 4.125 5.000
335.248 4.375 5.000
335.248 4.625 4.500
335.248 4.875 4.500
335.75 2.125 3.500
335.75 2.375 3.500
335.75 2.625 4.000
335.75 2.875 4.000
335.75 3.125 4.000
335.75 3.375 4.000
335.75 3.625 4.000
335.75 3.875 4.000
335.75 4.125 4.500
335.75 4.375 4.500
335.75 4.625 4.500
335.75 4.875 4.500
336.272 2.125 4.000
336.272 2.375 4.000
336.272 2.625 4.000
336.272 2.875 4.000
336.272 3.125 4.500
336.272 3.375 4.500
